latitude,longitude,depth,d13C,dataset,datasetName,Core,coreflag,speciesflag,speciesName,depthtop,depthbottom,adjdepthmean,age_calkaBP,d18O,Author,FileName,AdditionalNotes,RetrievalNb, sitename,variabledescription,citation,References,datadoi,DataSource,Date,Cruise
27.01,-18.99,3849,0.48,8,C10,GIK15637_1,0,2,"Cib.w, wuellerstorfi, CW",0.03,NaN,NaN,7.8,2.585,"Sarnthein, Michael (2004)",134930.txt,NaN,8,S_site_GIK15637_1_AR,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Sarnthein, Michael (eMail: ms@gpi.uni-kiel.de) * METHOD: Mass spectrometer Finnigan MAT 251","Sarnthein, Michael (2004): Stable istope analysis on planktic foraminifera on sediment core GIK15637-1. doi:10.1594/PANGAEA.134930","Sarnthein, Michael, Winn, Kyaw, Jung, Simon J A, Duplessy, Jean-Claude, Labeyrie, Laurent D, Erlenkeuser, Helmut, Ganssen, Gerald M (1994): Changes in east Atlantic deepwater circulation over the last 30,000 years: Eight time slice reconstructions. Paleoceanography, 9(2), 209-267, doi:10.1029/93PA03301",doi:10.1594/PANGAEA.134930,PANGAEA,NaN,NaN
27.04,-15.05,2896,0.83,8,C10,GIK12301_5,0,3,kullenbergi,0,NaN,NaN,NaN,2.845,"Ganssen, GM (1983)",104423.txt,NaN,2,S_site_GIK12301_5,"Cibicidoides kullenbergi, d13C [per mil PDB] (C. kullenbergi d13C) * PI: Ganssen, Gerald M (eMail: gerald.ganssen@falw.vu.nl) * METHOD: Mass spectrometer VG Micromass 602","Ganssen, GM (1983): Stable isotopes on recent foraminifera from surface sediments off northwest Africa. doi:10.1594/PANGAEA.104423,",NaN,"doi:10.1594/PANGAEA.104423,",PANGAEA,NaN,NaN
27.04,-15.05,2896,1.08,8,C10,GIK12301_5,0,2,"Cib.w, wuellerstorfi, CW",0,NaN,NaN,NaN,2.845,"Ganssen, GM (1983)",104423.txt,NaN,2,S_site_GIK12301_5,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Ganssen, Gerald M (eMail: gerald.ganssen@falw.vu.nl) * METHOD: Mass spectrometer VG Micromass 602","Ganssen, GM (1983): Stable isotopes on recent foraminifera from surface sediments off northwest Africa. doi:10.1594/PANGAEA.104423,",NaN,"doi:10.1594/PANGAEA.104423,",PANGAEA,NaN,NaN
27.54,-14.36,2202,0.52,8,C10,GeoB5539_2,0,3,kullenbergi,0,NaN,NaN,NaN,NaN,"Eberwein, A, Mackensen, A (2006)",609881.txt,NaN,3,S_site_GeoB5539_2,"Cibicidoides kullenbergi, d13C [per mil PDB] (C. kullenbergi d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Mass spectrometer Finnigan MAT 252","Eberwein, A, Mackensen, A (2006): Stable carbon isotope values of different dead benthic foraminifera in surface sediments. doi:10.1594/PANGAEA.609881,","Eberwein, Astrid (2007): Holocene and Last Glacial Maximum (paleo-)productivity off Morocco: Evidence from benthic foraminifera and stable carbon isotopes ((Pal_o-)Produktivit_t im Holoz_n und Letzten Glazialen Maximum vor Marokko erschlossen aus benthischen Foraminiferen und stabilen Kohlenstoffisotopen). Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 548, 103 pp, hdl:10013/epic.27427","doi:10.1594/PANGAEA.609881,",PANGAEA,NaN,NaN
27.54,-14.36,2202,0.93,8,C10,GeoB5539_2,0,2,"Cib.w, wuellerstorfi, CW",0,NaN,NaN,NaN,NaN,"Eberwein, A, Mackensen, A (2006)",609881.txt,NaN,3,S_site_GeoB5539_2,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Mass spectrometer Finnigan MAT 252","Eberwein, A, Mackensen, A (2006): Stable carbon isotope values of different dead benthic foraminifera in surface sediments. doi:10.1594/PANGAEA.609881,","Eberwein, Astrid (2007): Holocene and Last Glacial Maximum (paleo-)productivity off Morocco: Evidence from benthic foraminifera and stable carbon isotopes ((Pal_o-)Produktivit_t im Holoz_n und Letzten Glazialen Maximum vor Marokko erschlossen aus benthischen Foraminiferen und stabilen Kohlenstoffisotopen). Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 548, 103 pp, hdl:10013/epic.27427","doi:10.1594/PANGAEA.609881,",PANGAEA,NaN,NaN
27.54,-14.18,2035,0.68,8,C10,GeoB5540_3,0,3,kullenbergi,0,NaN,NaN,NaN,NaN,"Eberwein, A, Mackensen, A (2006)",609881.txt,NaN,3,S_site_GeoB5540_3,"Cibicidoides kullenbergi, d13C [per mil PDB] (C. kullenbergi d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Mass spectrometer Finnigan MAT 252","Eberwein, A, Mackensen, A (2006): Stable carbon isotope values of different dead benthic foraminifera in surface sediments. doi:10.1594/PANGAEA.609881,","Eberwein, Astrid (2007): Holocene and Last Glacial Maximum (paleo-)productivity off Morocco: Evidence from benthic foraminifera and stable carbon isotopes ((Pal_o-)Produktivit_t im Holoz_n und Letzten Glazialen Maximum vor Marokko erschlossen aus benthischen Foraminiferen und stabilen Kohlenstoffisotopen). Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 548, 103 pp, hdl:10013/epic.27427","doi:10.1594/PANGAEA.609881,",PANGAEA,NaN,NaN
27.54,-14.18,2035,0.68,8,C10,GeoB5540_3,0,2,"Cib.w, wuellerstorfi, CW",0,NaN,NaN,NaN,NaN,"Eberwein, A, Mackensen, A (2006)",609881.txt,NaN,3,S_site_GeoB5540_3,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Mass spectrometer Finnigan MAT 252","Eberwein, A, Mackensen, A (2006): Stable carbon isotope values of different dead benthic foraminifera in surface sediments. doi:10.1594/PANGAEA.609881,","Eberwein, Astrid (2007): Holocene and Last Glacial Maximum (paleo-)productivity off Morocco: Evidence from benthic foraminifera and stable carbon isotopes ((Pal_o-)Produktivit_t im Holoz_n und Letzten Glazialen Maximum vor Marokko erschlossen aus benthischen Foraminiferen und stabilen Kohlenstoffisotopen). Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 548, 103 pp, hdl:10013/epic.27427","doi:10.1594/PANGAEA.609881,",PANGAEA,NaN,NaN
27.54,-14,1748,0.48,8,C10,GeoB5541_2,0,3,kullenbergi,0,NaN,NaN,NaN,NaN,"Eberwein, A, Mackensen, A (2006)",609881.txt,NaN,3,S_site_GeoB5541_2,"Cibicidoides kullenbergi, d13C [per mil PDB] (C. kullenbergi d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Mass spectrometer Finnigan MAT 252","Eberwein, A, Mackensen, A (2006): Stable carbon isotope values of different dead benthic foraminifera in surface sediments. doi:10.1594/PANGAEA.609881,","Eberwein, Astrid (2007): Holocene and Last Glacial Maximum (paleo-)productivity off Morocco: Evidence from benthic foraminifera and stable carbon isotopes ((Pal_o-)Produktivit_t im Holoz_n und Letzten Glazialen Maximum vor Marokko erschlossen aus benthischen Foraminiferen und stabilen Kohlenstoffisotopen). Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 548, 103 pp, hdl:10013/epic.27427","doi:10.1594/PANGAEA.609881,",PANGAEA,NaN,NaN
27.54,-13.85,1431,0.67,8,C10,GeoB5542_3,0,3,kullenbergi,0,NaN,NaN,NaN,NaN,"Eberwein, A, Mackensen, A (2006)",609881.txt,NaN,3,S_site_GeoB5542_3,"Cibicidoides kullenbergi, d13C [per mil PDB] (C. kullenbergi d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Mass spectrometer Finnigan MAT 252","Eberwein, A, Mackensen, A (2006): Stable carbon isotope values of different dead benthic foraminifera in surface sediments. doi:10.1594/PANGAEA.609881,","Eberwein, Astrid (2007): Holocene and Last Glacial Maximum (paleo-)productivity off Morocco: Evidence from benthic foraminifera and stable carbon isotopes ((Pal_o-)Produktivit_t im Holoz_n und Letzten Glazialen Maximum vor Marokko erschlossen aus benthischen Foraminiferen und stabilen Kohlenstoffisotopen). Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 548, 103 pp, hdl:10013/epic.27427","doi:10.1594/PANGAEA.609881,",PANGAEA,NaN,NaN
27.54,-13.74,1071,0.7,8,C10,GeoB5546_3,0,2,"Cib.w, wuellerstorfi, CW",0,NaN,NaN,NaN,NaN,"Eberwein, A, Mackensen, A (2006)",609881.txt,NaN,3,S_site_GeoB5546_3,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Mass spectrometer Finnigan MAT 252","Eberwein, A, Mackensen, A (2006): Stable carbon isotope values of different dead benthic foraminifera in surface sediments. doi:10.1594/PANGAEA.609881,","Eberwein, Astrid (2007): Holocene and Last Glacial Maximum (paleo-)productivity off Morocco: Evidence from benthic foraminifera and stable carbon isotopes ((Pal_o-)Produktivit_t im Holoz_n und Letzten Glazialen Maximum vor Marokko erschlossen aus benthischen Foraminiferen und stabilen Kohlenstoffisotopen). Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 548, 103 pp, hdl:10013/epic.27427","doi:10.1594/PANGAEA.609881,",PANGAEA,NaN,NaN
27.54,-13.74,1071,0.7,8,C10,GeoB5546_3,0,3,kullenbergi,0,NaN,NaN,NaN,NaN,"Eberwein, A, Mackensen, A (2006)",609881.txt,NaN,3,S_site_GeoB5546_3,"Cibicidoides kullenbergi, d13C [per mil PDB] (C. kullenbergi d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Mass spectrometer Finnigan MAT 252","Eberwein, A, Mackensen, A (2006): Stable carbon isotope values of different dead benthic foraminifera in surface sediments. doi:10.1594/PANGAEA.609881,","Eberwein, Astrid (2007): Holocene and Last Glacial Maximum (paleo-)productivity off Morocco: Evidence from benthic foraminifera and stable carbon isotopes ((Pal_o-)Produktivit_t im Holoz_n und Letzten Glazialen Maximum vor Marokko erschlossen aus benthischen Foraminiferen und stabilen Kohlenstoffisotopen). Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 548, 103 pp, hdl:10013/epic.27427","doi:10.1594/PANGAEA.609881,",PANGAEA,NaN,NaN
28.73,-13.02,800,0.95,8,C10,GeoB4237_1,0,2,"Cib.w, wuellerstorfi, CW",0,NaN,NaN,NaN,NaN,"Eberwein, A, Mackensen, A (2006)",609881.txt,NaN,3,S_site_GeoB4237_1,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Mass spectrometer Finnigan MAT 252","Eberwein, A, Mackensen, A (2006): Stable carbon isotope values of different dead benthic foraminifera in surface sediments. doi:10.1594/PANGAEA.609881,","Eberwein, Astrid (2007): Holocene and Last Glacial Maximum (paleo-)productivity off Morocco: Evidence from benthic foraminifera and stable carbon isotopes ((Pal_o-)Produktivit_t im Holoz_n und Letzten Glazialen Maximum vor Marokko erschlossen aus benthischen Foraminiferen und stabilen Kohlenstoffisotopen). Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 548, 103 pp, hdl:10013/epic.27427","doi:10.1594/PANGAEA.609881,",PANGAEA,NaN,NaN
28.78,-13.1,1030,1.09,8,C10,GeoB4236_2,0,2,"Cib.w, wuellerstorfi, CW",0,NaN,NaN,NaN,NaN,"Eberwein, A, Mackensen, A (2006)",609881.txt,NaN,3,S_site_GeoB4236_2,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Mass spectrometer Finnigan MAT 252","Eberwein, A, Mackensen, A (2006): Stable carbon isotope values of different dead benthic foraminifera in surface sediments. doi:10.1594/PANGAEA.609881,","Eberwein, Astrid (2007): Holocene and Last Glacial Maximum (paleo-)productivity off Morocco: Evidence from benthic foraminifera and stable carbon isotopes ((Pal_o-)Produktivit_t im Holoz_n und Letzten Glazialen Maximum vor Marokko erschlossen aus benthischen Foraminiferen und stabilen Kohlenstoffisotopen). Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 548, 103 pp, hdl:10013/epic.27427","doi:10.1594/PANGAEA.609881,",PANGAEA,NaN,NaN
29.02,-13.39,1161,1.14,8,C10,GeoB4232_1,0,2,"Cib.w, wuellerstorfi, CW",0,NaN,NaN,NaN,NaN,"Eberwein, A, Mackensen, A (2006)",609881.txt,NaN,3,S_site_GeoB4232_1,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Mass spectrometer Finnigan MAT 252","Eberwein, A, Mackensen, A (2006): Stable carbon isotope values of different dead benthic foraminifera in surface sediments. doi:10.1594/PANGAEA.609881,","Eberwein, Astrid (2007): Holocene and Last Glacial Maximum (paleo-)productivity off Morocco: Evidence from benthic foraminifera and stable carbon isotopes ((Pal_o-)Produktivit_t im Holoz_n und Letzten Glazialen Maximum vor Marokko erschlossen aus benthischen Foraminiferen und stabilen Kohlenstoffisotopen). Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 548, 103 pp, hdl:10013/epic.27427","doi:10.1594/PANGAEA.609881,",PANGAEA,NaN,NaN
29.17,-15.45,3609,0.96,8,C10,GeoB4241_11,0,2,"Cib.w, wuellerstorfi, CW",0.03,NaN,0.06,NaN,2.57,"Freudenthal, Tim, Meggers, Helge (2001)",057863.txt,NaN,1,S_site_GeoB4241_11,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Meggers, Helge (eMail: meggers@uni-bremen.de) * METHOD: Mass spectrometer Finnigan MAT 251","Freudenthal, Tim, Meggers, Helge (2001): Isotopes, TOC, CaCO3 of sediment core GeoB4241-11. doi:10.1594/PANGAEA.57863","Freudenthal, Tim, Neuer, Susanne, Meggers, Helge, Davenport, Robert, Wefer, Gerold (2001): Influence of lateral particle advection and organic matter degradation on sediment accumulation and stable nitrogen isotope ratios along a productivity gradient in the Canary Islands region. Marine Geology, 177(1-2), 93-109, doi:10.1016/S0025-3227(01)00126-8",doi:10.1594/PANGAEA.57863,PANGAEA,NaN,NaN
29.17,-12.09,1024,0.84,8,C10,GIK15627_3,0,2,"Cib.w, wuellerstorfi, CW",0.065,NaN,NaN,9.295,1.76,"Sarnthein, Michael (2004)",134928.txt,NaN,8,S_site_GIK15627_3_AR,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Sarnthein, Michael (eMail: ms@gpi.uni-kiel.de) * METHOD: Mass spectrometer Finnigan MAT 251","Sarnthein, Michael (2004): Stable istope analysis on planktic foraminifera on sediment core GIK15627-3. doi:10.1594/PANGAEA.134928","Sarnthein, Michael, Winn, Kyaw, Jung, Simon J A, Duplessy, Jean-Claude, Labeyrie, Laurent D, Erlenkeuser, Helmut, Ganssen, Gerald M (1994): Changes in east Atlantic deepwater circulation over the last 30,000 years: Eight time slice reconstructions. Paleoceanography, 9(2), 209-267, doi:10.1029/93PA03301",doi:10.1594/PANGAEA.134928,PANGAEA,NaN,NaN
29.47,-12.99,1633,0.91,8,C10,GeoB4228_1,0,3,kullenbergi,0,NaN,NaN,NaN,NaN,"Eberwein, A, Mackensen, A (2006)",609881.txt,NaN,3,S_site_GeoB4228_1,"Cibicidoides kullenbergi, d13C [per mil PDB] (C. kullenbergi d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Mass spectrometer Finnigan MAT 252","Eberwein, A, Mackensen, A (2006): Stable carbon isotope values of different dead benthic foraminifera in surface sediments. doi:10.1594/PANGAEA.609881,","Eberwein, Astrid (2007): Holocene and Last Glacial Maximum (paleo-)productivity off Morocco: Evidence from benthic foraminifera and stable carbon isotopes ((Pal_o-)Produktivit_t im Holoz_n und Letzten Glazialen Maximum vor Marokko erschlossen aus benthischen Foraminiferen und stabilen Kohlenstoffisotopen). Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 548, 103 pp, hdl:10013/epic.27427","doi:10.1594/PANGAEA.609881,",PANGAEA,NaN,NaN
29.7,-11.08,1547,1.12,8,C10,GeoB4213_1,0,3,kullenbergi,0,NaN,NaN,NaN,NaN,"Eberwein, A, Mackensen, A (2006)",609881.txt,NaN,3,S_site_GeoB4213_1,"Cibicidoides kullenbergi, d13C [per mil PDB] (C. kullenbergi d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Mass spectrometer Finnigan MAT 252","Eberwein, A, Mackensen, A (2006): Stable carbon isotope values of different dead benthic foraminifera in surface sediments. doi:10.1594/PANGAEA.609881,","Eberwein, Astrid (2007): Holocene and Last Glacial Maximum (paleo-)productivity off Morocco: Evidence from benthic foraminifera and stable carbon isotopes ((Pal_o-)Produktivit_t im Holoz_n und Letzten Glazialen Maximum vor Marokko erschlossen aus benthischen Foraminiferen und stabilen Kohlenstoffisotopen). Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 548, 103 pp, hdl:10013/epic.27427","doi:10.1594/PANGAEA.609881,",PANGAEA,NaN,NaN
29.77,-12.34,1826,1.01,8,C10,GeoB4227_1,0,3,kullenbergi,0,NaN,NaN,NaN,NaN,"Eberwein, A, Mackensen, A (2006)",609881.txt,NaN,3,S_site_GeoB4227_1,"Cibicidoides kullenbergi, d13C [per mil PDB] (C. kullenbergi d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Mass spectrometer Finnigan MAT 252","Eberwein, A, Mackensen, A (2006): Stable carbon isotope values of different dead benthic foraminifera in surface sediments. doi:10.1594/PANGAEA.609881,","Eberwein, Astrid (2007): Holocene and Last Glacial Maximum (paleo-)productivity off Morocco: Evidence from benthic foraminifera and stable carbon isotopes ((Pal_o-)Produktivit_t im Holoz_n und Letzten Glazialen Maximum vor Marokko erschlossen aus benthischen Foraminiferen und stabilen Kohlenstoffisotopen). Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 548, 103 pp, hdl:10013/epic.27427","doi:10.1594/PANGAEA.609881,",PANGAEA,NaN,NaN
29.77,-12.34,1826,1.01,8,C10,GeoB4227_1,0,2,"Cib.w, wuellerstorfi, CW",0,NaN,NaN,NaN,NaN,"Eberwein, A, Mackensen, A (2006)",609881.txt,NaN,3,S_site_GeoB4227_1,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Mass spectrometer Finnigan MAT 252","Eberwein, A, Mackensen, A (2006): Stable carbon isotope values of different dead benthic foraminifera in surface sediments. doi:10.1594/PANGAEA.609881,","Eberwein, Astrid (2007): Holocene and Last Glacial Maximum (paleo-)productivity off Morocco: Evidence from benthic foraminifera and stable carbon isotopes ((Pal_o-)Produktivit_t im Holoz_n und Letzten Glazialen Maximum vor Marokko erschlossen aus benthischen Foraminiferen und stabilen Kohlenstoffisotopen). Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 548, 103 pp, hdl:10013/epic.27427","doi:10.1594/PANGAEA.609881,",PANGAEA,NaN,NaN
29.78,-11.2,1788,1.07,8,C10,GeoB4214_3,0,3,kullenbergi,0,NaN,NaN,NaN,NaN,"Eberwein, A, Mackensen, A (2006)",609881.txt,NaN,3,S_site_GeoB4214_3,"Cibicidoides kullenbergi, d13C [per mil PDB] (C. kullenbergi d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Mass spectrometer Finnigan MAT 252","Eberwein, A, Mackensen, A (2006): Stable carbon isotope values of different dead benthic foraminifera in surface sediments. doi:10.1594/PANGAEA.609881,","Eberwein, Astrid (2007): Holocene and Last Glacial Maximum (paleo-)productivity off Morocco: Evidence from benthic foraminifera and stable carbon isotopes ((Pal_o-)Produktivit_t im Holoz_n und Letzten Glazialen Maximum vor Marokko erschlossen aus benthischen Foraminiferen und stabilen Kohlenstoffisotopen). Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 548, 103 pp, hdl:10013/epic.27427","doi:10.1594/PANGAEA.609881,",PANGAEA,NaN,NaN
29.78,-11.2,1788,1.07,8,C10,GeoB4214_3,0,2,"Cib.w, wuellerstorfi, CW",0,NaN,NaN,NaN,NaN,"Eberwein, A, Mackensen, A (2006)",609881.txt,NaN,3,S_site_GeoB4214_3,"Cibicidoides wuellerstorfi, d13C [per mil PDB] (C. wuellerstorfi d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Mass spectrometer Finnigan MAT 252","Eberwein, A, Mackensen, A (2006): Stable carbon isotope values of different dead benthic foraminifera in surface sediments. doi:10.1594/PANGAEA.609881,","Eberwein, Astrid (2007): Holocene and Last Glacial Maximum (paleo-)productivity off Morocco: Evidence from benthic foraminifera and stable carbon isotopes ((Pal_o-)Produktivit_t im Holoz_n und Letzten Glazialen Maximum vor Marokko erschlossen aus benthischen Foraminiferen und stabilen Kohlenstoffisotopen). Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 548, 103 pp, hdl:10013/epic.27427","doi:10.1594/PANGAEA.609881,",PANGAEA,NaN,NaN
30.44,-12.9,2504,0.99,8,C10,GeoB4217_1,0,3,kullenbergi,0,NaN,NaN,NaN,NaN,"Eberwein, A, Mackensen, A (2006)",609881.txt,NaN,3,S_site_GeoB4217_1,"Cibicidoides kullenbergi, d13C [per mil PDB] (C. kullenbergi d13C) * PI: Mackensen, Andreas (URL: http://www.awi.de/People/show?amackens, eMail: andreas.mackensen@awi.de) * METHOD: Mass spectrometer Finnigan MAT 252","Eberwein, A, Mackensen, A (2006): Stable carbon isotope values of different dead benthic foraminifera in surface sediments. doi:10.1594/PANGAEA.609881,","Eberwein, Astrid (2007): Holocene and Last Glacial Maximum (paleo-)productivity off Morocco: Evidence from benthic foraminifera and stable carbon isotopes ((Pal_o-)Produktivit_t im Holoz_n und Letzten Glazialen Maximum vor Marokko erschlossen aus benthischen Foraminiferen und stabilen Kohlenstoffisotopen). Berichte zur Polar- und Meeresforschung = Reports on Polar and Marine Research, 548, 103 pp, hdl:10013/epic.27427","doi:10.1594/PANGAEA.609881,",PANGAEA,NaN,NaN
